Company,Car_name,Model_year,History,Kilometers,Registered in,Owner,Transmission,Registration,State,Fuel_Type,Mileage,Fuel_capacity,Seating_capacity,City,Price
Tata,TIGOR XZ 1.2 REVOTRON OPT,2017,Non-Accidental,60361,17-Jun,1st Owner,MANUAL,TN-87,TN,Petrol,20.3,35,5,Chennai,499699
Maruti,Ciaz 1.4 S,2017,Non-Accidental,33786,17-Dec,2nd Owner,NA,TN-02,TN,Petrol,25.5,40,5,Chennai,702899
Renault,TRIBER 1.0 RXZ,2019,Non-Accidental,28230,19-Dec,1st Owner,MANUAL,TN-01,TN,Petrol,20,40,7,Chennai,728399
Mg,HECTOR SHARP 2.0 DIESEL,2020,Non-Accidental,51844,20-Jan,1st Owner,MANUAL,TN-12,TN,Diesel,17.4,60,5,Chennai,1684699
Hyundai,Elite i20 SPORTZ 1.2,2017,Non-Accidental,34685,17-Aug,1st Owner,MANUAL,TN-09,TN,Petrol,18.6,45,5,Chennai,605999
Hyundai,Creta 1.6 SX (O) CRDI,2017,Non-Accidental,75764,17-Nov,1st Owner,MANUAL,TN-10,TN,Diesel,19.7,60,5,Chennai,1129199
Hyundai,Eon ERA PLUS,2016,Non-Accidental,21103,16-Oct,3rd Owner,MANUAL,TN-18,TN,Petrol,21.1,32,5,Chennai,304699
Renault,TRIBER 1.0 RXZ,2019,Non-Accidental,22149,19-Dec,1st Owner,MANUAL,TN-13,TN,Petrol,20,40,7,Chennai,689799
Hyundai,NEW I20 SPORTZ 1.0T GDI IMT,2021,Non-Accidental,9349,21-Jan,1st Owner,MANUAL,TN-06,TN,Petrol,20,37,5,Chennai,937399
Renault,TRIBER RXZ AT,2020,Non-Accidental,13066,20-Nov,2nd Owner,AUTOMATIC,TN-19,TN,Petrol,18.2,40,7,Chennai,652599
Maruti,Dzire VDI AMT,2018,Non-Accidental,50066,18-Jul,1st Owner,AUTOMATIC,TN-02,TN,Diesel,28.4,37,5,Chennai,726399
Hyundai,Elite i20 1.2 MAGNA PLUS VTVT,2019,Non-Accidental,14590,19-Jul,1st Owner,MANUAL,TN-06,TN,Petrol,20,40,5,Chennai,716499
Maruti,Swift LXI,2018,Non-Accidental,52365,18-Jul,2nd Owner,MANUAL,TN-11,TN,Petrol,22,37,5,Chennai,541499
Volkswagen,Vento HIGHLINE 1.2 TSI AT,2015,Non-Accidental,61755,15-Feb,3rd Owner,AUTOMATIC,TN-06,TN,Petrol,18.2,55,5,Chennai,580099
Honda,Jazz 1.2 SV MT,2017,Non-Accidental,51000,17-Feb,2nd Owner,MANUAL,TN-23,TN,Petrol,18.7,40,5,Chennai,540699
Honda,Amaze 1.2 SMT I VTEC,2013,Non-Accidental,64754,13-Sep,2nd Owner,MANUAL,TN-11,TN,Petrol,18,35,5,Chennai,401899
Maruti,Vitara Brezza ZDI,2016,Non-Accidental,50552,16-Dec,1st Owner,MANUAL,TN-12,TN,Diesel,24.3,48,5,Chennai,787999
Maruti,Celerio VXI AMT,2015,Non-Accidental,52123,15-Feb,2nd Owner,AUTOMATIC,TN-05,TN,Petrol,23.1,35,5,Chennai,409899
Renault,Kwid 1.0 RXT Opt,2021,Non-Accidental,13867,21-Jul,1st Owner,MANUAL,TN-07,TN,Petrol,23,28,5,Chennai,529699
Maruti,Swift VXI OPT,2016,Non-Accidental,44594,16-Jul,1st Owner,MANUAL,TN-02,TN,Petrol,20.4,42,5,Chennai,545699
Honda,Brio 1.2 S MT I VTEC,2014,Non-Accidental,74402,14-Dec,2nd Owner,MANUAL,TN-02,TN,Petrol,19.4,35,5,Chennai,379799
Mahindra,Thar LX PETROL HT 4WD AT,2021,Non-Accidental,5948,21-Nov,1st Owner,NA,TN-09,TN,Petrol,N/A,57,4,Chennai,1694099
Honda,Jazz 1.2 SV MT,2016,Non-Accidental,44405,16-Sep,1st Owner,MANUAL,TN-14,TN,Petrol,18.7,40,5,Chennai,581699
Tata,Tiago XT 1.2 REVOTRON,2018,Non-Accidental,12081,18-Oct,1st Owner,MANUAL,TN-50,TN,Petrol,27.3,35,5,Chennai,496299
Jeep,Compass 2.0 LIMITED,2017,Non-Accidental,25178,N/A,1st Owner,MANUAL,TN-12,TN,Diesel,17.1,60,5,Chennai,1298099
Hyundai,Creta 1.6 SX CRDI,2019,Non-Accidental,45172,19-Nov,1st Owner,MANUAL,TN-31,TN,Diesel,19.7,55,5,Chennai,null
Maruti,Alto 800 LXI,2013,Non-Accidental,49115,13-Apr,2nd Owner,MANUAL,TN-11,TN,Petrol,22.7,35,5,Chennai,235099
Honda,City ZX CVT,2019,Non-Accidental,31688,19-Apr,1st Owner,AUTOMATIC,TN-02,TN,Petrol,18,40,5,Chennai,1199999
Maruti,Alto K10 VXI,2012,Non-Accidental,90002,12-Feb,2nd Owner,MANUAL,TN-18,TN,Petrol,20.2,35,5,Chennai,228899
Tata,Tiago XZ 1.2 REVOTRON,2016,Non-Accidental,49205,16-May,2nd Owner,MANUAL,TN-12,TN,Petrol,23.8,35,5,Chennai,null
Maruti,Baleno DELTA CVT PETROL 1.2,2019,Non-Accidental,11262,19-Jun,2nd Owner,NA,TN-22,TN,Petrol,21.4,37,5,Chennai,720799
Ford,FREESTYLE TITANIUM Plus 1.5 TDCI MT,2018,Non-Accidental,37060,18-Oct,2nd Owner,MANUAL,TN-85,TN,Diesel,24.4,40,5,Chennai,662199
Ford,Ecosport 1.5TITANIUM TDCI,2017,Non-Accidental,46534,17-Jul,2nd Owner,MANUAL,TN-12,TN,Diesel,23,52,5,Chennai,648899
Maruti,Swift VXI,2016,Non-Accidental,24357,16-Sep,1st Owner,MANUAL,TN-09,TN,Petrol,20.4,42,5,Chennai,555399
Maruti,Celerio VXI (O) AMT,2017,Non-Accidental,28198,17-Jun,1st Owner,AUTOMATIC,TN-22,TN,Petrol,21.6,35,5,Chennai,468799
Renault,TRIBER RXZ AT,2020,Non-Accidental,12301,20-Nov,1st Owner,AUTOMATIC,TN-10,TN,Petrol,18.2,40,7,Chennai,679599
Honda,City SV MT PETROL,2018,Non-Accidental,43903,18-Nov,2nd Owner,MANUAL,TN-38,TN,Petrol,17.4,40,5,Chennai,822799
Maruti,Eeco 5 STR WITH AC PLUSHTR,2017,Non-Accidental,32562,17-May,1st Owner,MANUAL,TN-95,TN,Petrol,15.1,N/A,5,Chennai,419399
Renault,TRIBER 1.0 RXZ,2019,Non-Accidental,20442,19-Nov,1st Owner,MANUAL,TN-69,TN,Petrol,20,40,7,Chennai,696499
Maruti,Wagon R 1.0 VXI,2012,Non-Accidental,19641,12-Aug,1st Owner,MANUAL,TN-10,TN,Petrol,15,35,5,Chennai,327499
Hyundai,Verna 1.6 SX VTVT (O),2017,Non-Accidental,4578,17-Apr,1st Owner,MANUAL,TN-19,TN,Petrol,17.4,45,5,Chennai,867699
Kia,SELTOS HTX+ AT 1.5 DIESEL,2019,Non-Accidental,35149,19-Oct,1st Owner,AUTOMATIC,TN-02,TN,Diesel,21.7,45,5,Chennai,1473399
Maruti,Swift VXI,2018,Non-Accidental,27834,18-Jul,1st Owner,MANUAL,TN-19,TN,Petrol,22,37,5,Chennai,631299
Maruti,Celerio ZXI AMT,2016,Non-Accidental,36894,16-Nov,1st Owner,AUTOMATIC,TN-12,TN,Petrol,23.1,35,5,Chennai,455399
Fiat,URBAN CROSS EMOTION MULTIJET 1.3,2017,Non-Accidental,35680,17-Jun,1st Owner,NA,TN-05,TN,Diesel,null,null,null,Chennai,573499
Honda,City V MT PETROL,2016,Non-Accidental,48108,16-Sep,2nd Owner,MANUAL,TN-06,TN,Petrol,17.8,40,5,Chennai,685699
Maruti,Celerio ZXI AMT,2020,Non-Accidental,35415,20-Dec,1st Owner,AUTOMATIC,TN-12,TN,Petrol,N/A,35,5,Chennai,600599
Hyundai,i10 SPORTZ 1.1 IRDE2,2014,Non-Accidental,50714,14-Feb,2nd Owner,MANUAL,TN-06,TN,Petrol,19.8,35,5,Chennai,378299
Honda,City VX (O) PETROL,2016,Non-Accidental,52882,16-Jul,2nd Owner,MANUAL,TN-01,TN,Petrol,17.8,40,5,Chennai,715099
Maruti,Dzire VDI,2017,Non-Accidental,48905,17-Sep,2nd Owner,MANUAL,TN-09,TN,Diesel,28.4,37,5,Chennai,672699
Maruti,Celerio VXI,2016,Non-Accidental,29868,16-Mar,1st Owner,MANUAL,TN-09,TN,Petrol,21.6,35,5,Chennai,448899
Maruti,Alto K10 VXI,2014,Non-Accidental,34064,14-Oct,2nd Owner,MANUAL,TN-11,TN,Petrol,24.1,35,5,Chennai,290599
Honda,Amaze 1.2 SX MT I VTEC,2015,Non-Accidental,50449,15-Sep,1st Owner,MANUAL,TN-22,TN,Petrol,18,35,5,Chennai,511699
Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2018,Non-Accidental,21060,18-Apr,1st Owner,MANUAL,TN-13,TN,Petrol,19.8,43,5,Chennai,590799
Mahindra,Bolero Power+ ZLX,2018,Non-Accidental,62611,18-Mar,2nd Owner,MANUAL,TN-09,TN,Diesel,null,null,null,Chennai,805099
Tata,Tiago XE 1.2 REVOTRON,2018,Non-Accidental,31063,18-Nov,1st Owner,MANUAL,TN-31,TN,Petrol,23.8,35,5,Chennai,455899
Honda,Brio 1.2 VX MT I VTEC,2018,Non-Accidental,28876,18-Nov,2nd Owner,MANUAL,TN-61,TN,Petrol,19.4,35,5,Chennai,507999
Hyundai,i10 MAGNA 1.2 KAPPA2,2012,Non-Accidental,62745,12-Aug,1st Owner,MANUAL,TN-05,TN,Petrol,20.6,35,5,Chennai,329399
Hyundai,i10 SPORTZ 1.1 IRDE2,2014,Non-Accidental,64574,14-Jun,1st Owner,MANUAL,TN-11,TN,Petrol,19.8,35,5,Chennai,378299
Honda,Amaze 1.5 SMT I DTEC,2018,Non-Accidental,91156,18-Aug,1st Owner,MANUAL,TN-11,TN,Diesel,27.4,35,5,Chennai,659299
Hyundai,GRAND I10 NIOS SPORTZ PETROL,2020,Non-Accidental,15590,20-Sep,1st Owner,MANUAL,TN-14,TN,Petrol,21,37,5,Chennai,668299
Volkswagen,Polo HIGHLINE1.2L PETROL,2015,Non-Accidental,56753,15-Apr,2nd Owner,MANUAL,TN-02,TN,Petrol,16.5,45,5,Chennai,522299
Kia,SONET GTX PLUS 1.5D  AT,2020,Non-Accidental,56172,20-Oct,1st Owner,NA,TN-01,TN,Diesel,null,null,null,Chennai,1413699
Hyundai,AURA S 1.2 Kappa MT,2020,Non-Accidental,22557,20-Aug,1st Owner,MANUAL,TN-91,TN,Petrol,21,37,5,Chennai,720199
Jeep,Compass LIMITED PLUS 2.0 4*4,2019,Non-Accidental,34532,N/A,1st Owner,MANUAL,TN-07,TN,Diesel,null,null,null,Chennai,2006399
Volkswagen,Polo GT TSI 1.2 PETROL AT,2016,Non-Accidental,72497,16-Jul,2nd Owner,AUTOMATIC,TN-11,TN,Petrol,17.2,45,5,Chennai,645299
Kia,SELTOS HTX 1.5 DIESEL,2019,Non-Accidental,24964,19-Dec,1st Owner,MANUAL,TN-09,TN,Diesel,null,null,null,Chennai,1495799
Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2018,Non-Accidental,19085,18-Aug,1st Owner,MANUAL,TN-11,TN,Petrol,19.8,43,5,Chennai,589099
Ford,Ecosport 1.5 TITANIUM TI VCT,2016,Non-Accidental,32763,16-Jul,1st Owner,MANUAL,TN-07,TN,Petrol,15.9,52,5,Chennai,679799
Hyundai,Creta 1.6 EX CRDI,2019,Non-Accidental,86364,19-Dec,1st Owner,MANUAL,TN-55,TN,Diesel,null,55,5,Chennai,1048599
Renault,TRIBER 1.0 RXT,2020,Non-Accidental,21750,20-Oct,1st Owner,MANUAL,TN-13,TN,Petrol,20,40,7,Chennai,612999
Honda,Brio 1.2 S MT I VTEC,2014,Non-Accidental,53798,14-Jun,1st Owner,MANUAL,TN-02,TN,Petrol,19.4,35,5,Chennai,410699
Hyundai,i20 ERA 1.2,2014,Non-Accidental,43781,14-Jan,1st Owner,MANUAL,TN-19,TN,Petrol,18.2,45,5,Chennai,397699
Maruti,Dzire VXI,2021,Non-Accidental,5325,21-Mar,2nd Owner,MANUAL,TN-09,TN,Petrol,23.2,37,5,Chennai,731699
Hyundai,GRAND I10 NIOS 1.0 TURBO SPORTZ,2022,Non-Accidental,1173,22-Apr,1st Owner,MANUAL,TN-09,TN,Petrol,null,null,null,Chennai,899399
Renault,TRIBER 1.0 RXT,2020,Non-Accidental,20076,20-Dec,1st Owner,MANUAL,TN-48,TN,Petrol,20,40,7,Chennai,637699
Maruti,Alto 800 LXI,2013,Non-Accidental,40700,13-Jul,1st Owner,MANUAL,TN-12,TN,Petrol,22.7,35,5,Chennai,256699
Mahindra,Kuv100 K8 6 STR,2017,Non-Accidental,15005,17-Apr,2nd Owner,MANUAL,TN-06,TN,Petrol,25.3,35,6,Chennai,496799
Hyundai,NEW SANTRO 1.1 MAGNA MT,2019,Non-Accidental,1980,19-Aug,1st Owner,MANUAL,TN-12,TN,Petrol,20.3,35,5,Chennai,570099
Maruti,Wagon R 1.0 VXI,2015,Non-Accidental,8686,15-Jul,1st Owner,MANUAL,TN-02,TN,Petrol,20.5,35,5,Chennai,417399
Tata,ALTROZ XT 1.2,2021,Non-Accidental,5880,21-Nov,1st Owner,NA,TN-12,TN,Petrol,18.2,42,5,Chennai,821499
Renault,Duster RXS 106 PS MT,2020,Non-Accidental,44886,20-Oct,1st Owner,MANUAL,TN-11,TN,Petrol,null,50,5,Chennai,848899
Maruti,Zen Estilo VXI,2013,Non-Accidental,60033,13-May,2nd Owner,MANUAL,TN-11,TN,Petrol,18.2,35,5,Chennai,275099
Honda,Jazz 1.2 VX I-VTECH,2019,Non-Accidental,24821,19-Jan,1st Owner,MANUAL,TN-81,TN,Petrol,null,null,null,Chennai,782699
Maruti,Eeco 5 STR WITH AC PLUSHTR,2011,Non-Accidental,62415,11-Aug,1st Owner,MANUAL,TN-22,TN,Petrol,null,null,null,Chennai,306999
Ford,Ecosport 1.5 TREND TDCI,2015,Non-Accidental,51696,15-Jun,3rd Owner,MANUAL,TN-02,TN,Diesel,22.7,52,5,Chennai,557299
Renault,TRIBER 1.0 RXE Petrol,2021,Non-Accidental,13263,21-Oct,1st Owner,NA,TN-60,TN,Petrol,null,null,null,Chennai,646499
Ford,Ecosport 1.5AMBIENTE TI VCT,2015,Non-Accidental,25213,15-Dec,1st Owner,MANUAL,TN-02,TN,Petrol,15.8,52,5,Chennai,551899
Tata,ALTROZ XE 1.2,2021,Non-Accidental,13462,21-Apr,1st Owner,MANUAL,TN-13,TN,Petrol,19.1,37,5,Chennai,652699
Toyota,URBAN CRUISER PREMIUM MT,2021,Non-Accidental,22776,21-Dec,1st Owner,NA,TN-23,TN,Petrol,17,48,5,Chennai,1070599
Maruti,Swift VXI,2018,Non-Accidental,22669,18-Sep,1st Owner,MANUAL,TN-12,TN,Petrol,22,37,5,Chennai,609799
Maruti,Swift Dzire VXI,2013,Non-Accidental,82953,13-Feb,1st Owner,MANUAL,TN-11,TN,Petrol,19.1,42,5,Chennai,474799
Maruti,Swift ZXI,2014,Non-Accidental,12277,14-Oct,1st Owner,MANUAL,TN-09,TN,Petrol,18.6,42,5,Chennai,530799
Kia,SONET GTX PLUS 1.5D  AT,2020,Non-Accidental,22922,20-Oct,1st Owner,NA,TN-12,TN,Diesel,null,null,null,Chennai,1392399
Honda,Amaze 1.2 VXMT I VTEC,2021,Non-Accidental,13191,21-Sep,2nd Owner,MANUAL,TN-07,TN,Petrol,19.5,35,5,Chennai,829299
Renault,Kiger RXZ 1.0 MT,2021,Non-Accidental,11199,21-Apr,1st Owner,NA,TN-12,TN,Petrol,20.5,40,5,Chennai,891099
Mg,ASTOR SAVVY 1.5 CVT S RED,2022,Non-Accidental,17118,22-Jan,1st Owner,NA,TN-19,TN,Petrol,null,null,null,Chennai,1786799
Honda,Amaze 1.2 SMT I VTEC,2015,Non-Accidental,44068,15-May,2nd Owner,MANUAL,TN-10,TN,Petrol,18,35,5,Chennai,485999
Maruti,Swift ZXI+,2019,Non-Accidental,81927,19-May,1st Owner,MANUAL,TN-05,TN,Petrol,null,null,null,Chennai,693499
Toyota,URBAN CRUISER Premium AT,2021,Non-Accidental,7052,21-Mar,1st Owner,NA,TN-09,TN,Petrol,18.7,48,5,Chennai,1254699
Maruti,Swift VXI,2019,Non-Accidental,53473,19-Jun,1st Owner,MANUAL,TN-13,TN,Petrol,22,37,5,Chennai,610899
Maruti,Swift ZXI+,2021,Non-Accidental,46252,21-Jan,1st Owner,MANUAL,TN-18,TN,Petrol,23.2,37,5,Chennai,811499
Maruti,Celerio VXI,2022,Non-Accidental,4040,22-Feb,1st Owner,MANUAL,TN-09,TN,Petrol,null,null,null,Chennai,623499
Hyundai,i10 MAGNA 1.1 IRDE2,2015,Non-Accidental,21310,15-Jan,1st Owner,MANUAL,TN-01,TN,Petrol,19.8,35,5,Chennai,376799
Honda,City V MT PETROL,2012,Non-Accidental,63193,12-Nov,3rd Owner,MANUAL,TN-10,TN,Petrol,16.8,42,5,Chennai,439199
Kia,SONET HTX 1.0 IMT,2021,Non-Accidental,12365,21-Mar,1st Owner,NA,TN-12,TN,Petrol,18.2,45,5,Chennai,1178799
Volkswagen,Polo HIGH LINE PLUS 1.0,2021,Non-Accidental,22535,21-Jun,1st Owner,MANUAL,TN-01,TN,Petrol,18.2,45,5,Chennai,868399
Maruti,Swift VXI,2022,Non-Accidental,3543,22-Mar,1st Owner,MANUAL,TN-32,TN,Petrol,null,null,null,Chennai,762399
Honda,Amaze 1.5 V I-D TECH,2019,Non-Accidental,93712,19-Sep,1st Owner,MANUAL,TN-11,TN,Diesel,null,null,null,Chennai,734799
Tata,Harrier XT 2.0L Kryotec,2021,Non-Accidental,3774,21-Jun,1st Owner,MANUAL,TN-22,TN,Diesel,16.4,50,5,Chennai,1818599
Tata,ALTROZ XT 1.2,2021,Non-Accidental,7298,21-Jan,1st Owner,NA,TN-05,TN,Petrol,18.2,42,5,Chennai,755799
Maruti,Swift VXI,2019,Non-Accidental,71266,19-Oct,1st Owner,MANUAL,TN-11,TN,Petrol,22,37,5,Chennai,602099
Maruti,Swift VXI,2019,Non-Accidental,33032,19-Mar,2nd Owner,MANUAL,TN-87,TN,Petrol,22,37,5,Chennai,643599
Skoda,SLAVIA STYLE 1.0 TSI AT,2022,Non-Accidental,6098,22-Jun,1st Owner,NA,TN-01,TN,Petrol,null,null,null,Chennai,1771699
Mercedes Benz,Benz C Class C 200 AVANTGARDE,2015,Non-Accidental,42446,15-Dec,2nd Owner,AUTOMATIC,TN-09,TN,Petrol,null,null,null,Chennai,1944399
Hyundai,Creta 1.6 E + VTVT,2017,Non-Accidental,57562,17-Feb,2nd Owner,MANUAL,TN-04,TN,Petrol,15.3,60,5,Chennai,767399
Hyundai,Creta 1.6 SX (O) CRDI,2017,Non-Accidental,25229,17-Apr,2nd Owner,MANUAL,TN-05,TN,Diesel,19.7,60,5,Chennai,1138899
Hyundai,Creta 1.6 SX PLUS AUTO PETROL,2016,Non-Accidental,48069,16-Sep,1st Owner,AUTOMATIC,TN-01,TN,Petrol,15.3,60,5,Chennai,1020499
Honda,City V MT PETROL,2010,Non-Accidental,92126,10-Feb,1st Owner,MANUAL,TN-02,TN,Petrol,11.6,42,5,Chennai,460899
Maruti,New  Wagon-R ZXI 1.2,2019,Non-Accidental,5867,19-Aug,1st Owner,MANUAL,TN-18,TN,Petrol,20.5,32,5,Chennai,594899
Hyundai,GRAND I10 NIOS MAGNA 1.2 MT,2021,Non-Accidental,1772,21-Sep,1st Owner,MANUAL,TN-04,TN,Petrol,null,null,null,Chennai,646499
Volkswagen,Vento HIGHLINE PETROL AT,2013,Non-Accidental,43531,13-Sep,2nd Owner,AUTOMATIC,TN-01,TN,Petrol,14.4,55,5,Chennai,560899
Renault,Kiger RXL EASY R 1.0 L,2021,Non-Accidental,2819,21-Nov,1st Owner,NA,TN-13,TN,Petrol,19,40,5,Chennai,824799
Nissan,MAGNITE XL Turbo CVT,2021,Non-Accidental,6808,21-Mar,2nd Owner,NA,TN-68,TN,Petrol,17.7,40,5,Chennai,892999
Hyundai,Elite i20 ASTA 1.2,2015,Non-Accidental,79324,N/A,3rd Owner,MANUAL,TN-85,TN,Petrol,18.6,45,5,Chennai,472599
Maruti,Swift VXI,2019,Non-Accidental,36419,19-May,2nd Owner,MANUAL,TN-12,TN,Petrol,22,37,5,Chennai,659399
Hyundai,Santro Xing GLS,2010,Non-Accidental,45401,10-Nov,2nd Owner,MANUAL,TN-09,TN,Petrol,17.9,35,5,Chennai,238849
Maruti,Swift VXI,2013,Non-Accidental,37446,13-Apr,2nd Owner,MANUAL,TN-11,TN,Petrol,18.6,42,5,Chennai,426099
Maruti,Swift LXI,2020,Non-Accidental,12355,20-Mar,1st Owner,MANUAL,TN-18,TN,Petrol,23.2,37,5,Chennai,605999
Hyundai,i20 MAGNA O 1.2,2012,Non-Accidental,33314,12-Jan,2nd Owner,MANUAL,TN-01,TN,Petrol,18.2,45,5,Chennai,312699
Honda,City S MT PETROL,2012,Non-Accidental,90166,12-Apr,1st Owner,MANUAL,KA-03,KA,Petrol,16.8,42,5,Bangalore,548299
Hyundai,NEW SANTRO SPORTZ 1.1,2021,Non-Accidental,28957,21-Oct,1st Owner,MANUAL,KA-01,KA,Petrol,20,35,5,Bangalore,646599
Tata,Hexa Varicor 400 XTA,2018,Non-Accidental,41228,18-Sep,3rd Owner,AUTOMATIC,KA-09,KA,Diesel,17.6,60,7,Bangalore,1407699
Hyundai,Verna FLUIDIC 1.6 SX VTVT,2016,Non-Accidental,85791,16-Jul,1st Owner,MANUAL,KA-51,KA,Petrol,17.4,43,5,Bangalore,803899
Maruti,Swift VXI,2019,Non-Accidental,41076,19-Nov,1st Owner,MANUAL,KA-52,KA,Petrol,22,37,5,Bangalore,617899
Hyundai,Elite i20 ASTA 1.2 (O),2019,Non-Accidental,26487,19-Aug,2nd Owner,MANUAL,KA-51,KA,Petrol,19.8,40,5,Bangalore,837599
Mahindra,XUV 3OO W8 PETROL MT,2021,Non-Accidental,13290,21-Apr,2nd Owner,NA,KA-03,KA,Petrol,null,null,null,Bangalore,1199699
Hyundai,VENUE S MT 1.2 KAPPA,2020,Non-Accidental,8833,20-Dec,1st Owner,MANUAL,KA-05,KA,Petrol,17.5,45,5,Bangalore,920499
Volkswagen,Polo COMFORTLINE 1.0 TSI AT,2021,Non-Accidental,9066,21-Aug,1st Owner,NA,KA-03,KA,Petrol,16.4,45,5,Bangalore,1010299
Maruti,Celerio VXI,2017,Non-Accidental,32879,17-Aug,1st Owner,MANUAL,KA-09,KA,Petrol,21.6,35,5,Bangalore,509999
Hyundai,Elite i20 MAGNA 1.4 CRDI,2015,Non-Accidental,52855,15-Jan,2nd Owner,MANUAL,KA-02,KA,Diesel,22.5,45,5,Bangalore,626899
Mahindra,TUV300 T10 MT,2019,Non-Accidental,15725,19-Sep,1st Owner,MANUAL,KA-03,KA,Diesel,18.5,60,7,Bangalore,1044999
Maruti,Ciaz ALPHA 1.5 MT VTVT SHVS,2020,Non-Accidental,68587,20-May,1st Owner,MANUAL,KA-03,KA,Petrol,18.6,48,5,Bangalore,1091399
Maruti,Alto 800 LXI,2018,Non-Accidental,42416,18-Apr,2nd Owner,MANUAL,KA-05,KA,Petrol,24.7,35,5,Bangalore,348299
Tata,ALTROZ XZ 1.2,2020,Non-Accidental,14530,20-Feb,1st Owner,MANUAL,KA-05,KA,Petrol,18.5,37,5,Bangalore,866199
Hyundai,i10 SPORTZ 1.2 KAPPA2 O,2012,Non-Accidental,47315,12-Jul,2nd Owner,MANUAL,KA-01,KA,Petrol,20.6,35,5,Bangalore,332799
Maruti,Celerio ZXI,2017,Non-Accidental,20368,17-Aug,2nd Owner,MANUAL,KA-05,KA,Petrol,23.1,35,5,Bangalore,464699
Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2015,Non-Accidental,48342,15-Apr,1st Owner,MANUAL,KA-03,KA,Petrol,18.9,43,5,Bangalore,522999
Honda,Jazz 1.2 VX AT,2018,Non-Accidental,9414,null,null,null,null,nu,null,18.7,40,5,Bangalore,824899
Maruti,Wagon R 1.0 VXI,2012,Non-Accidental,46290,12-Dec,2nd Owner,MANUAL,KA-03,KA,Petrol,15,35,5,Bangalore,361799
Maruti,Ciaz ZXI AMT,2015,Non-Accidental,82584,15-Jan,2nd Owner,AUTOMATIC,KA-40,KA,Petrol,null,null,null,Bangalore,698599
Skoda,Rapid 1.6 TDI MT AMBITION PLUS,2013,Non-Accidental,82313,13-Apr,2nd Owner,MANUAL,KA-53,KA,Diesel,20.5,55,5,Bangalore,473599
Hyundai,NEW SANTRO SPORTZ AMT ANNIVERSARY EDITION,2020,Non-Accidental,10305,20-Jan,2nd Owner,AUTOMATIC,KA-04,KA,Petrol,20.3,35,5,Bangalore,635699
Tata,Zest XMS RT,2014,Non-Accidental,50885,14-Dec,1st Owner,MANUAL,KA-02,KA,Petrol,17.6,44,5,Bangalore,483899
Hyundai,Eon SPORTZ,2014,Non-Accidental,28617,14-Jan,2nd Owner,MANUAL,KA-04,KA,Petrol,null,null,null,Bangalore,307099
Hyundai,Grand i10 MAGNA 1.1 CRDI,2014,Non-Accidental,90143,14-Apr,2nd Owner,MANUAL,KA-04,KA,Diesel,24,43,5,Bangalore,389599
Toyota,Glanza G MT PETROL,2021,Non-Accidental,10684,21-Oct,1st Owner,MANUAL,KA-03,KA,Petrol,22.4,37,5,Bangalore,866099
Maruti,Vitara Brezza ZDI AMT,2019,Non-Accidental,94043,19-Apr,1st Owner,AUTOMATIC,KA-03,KA,Diesel,24.3,48,5,Bangalore,839299
Tata,Zest XT RT,2015,Non-Accidental,55253,15-Feb,1st Owner,MANUAL,KA-02,KA,Petrol,null,null,null,Bangalore,456599
Hyundai,i20 MAGNA 1.2 VTVT,2010,Non-Accidental,99249,10-Dec,2nd Owner,MANUAL,KA-41,KA,Petrol,12.4,45,5,Bangalore,317599
Renault,Duster RXL PLUS DIESEL 85,2015,Non-Accidental,68450,15-Jan,1st Owner,MANUAL,KA-53,KA,Diesel,20.5,50,5,Bangalore,688379
Volkswagen,Polo GT TSI 1.2 PETROL AT,2020,Non-Accidental,47328,20-Jan,1st Owner,AUTOMATIC,KA-05,KA,Petrol,null,null,null,Bangalore,1024599
Ford,Ecosport 1.5  TITANIUM SPORTS(SUNROOF),2019,Non-Accidental,39576,19-Feb,1st Owner,MANUAL,KA-01,KA,Diesel,null,null,null,Bangalore,1046999
Hyundai,Xcent SX 1.1 CRDI OPT,2015,Non-Accidental,70508,15-Feb,2nd Owner,MANUAL,KA-02,KA,Diesel,24.4,43,5,Bangalore,434499
Tata,NEXON XM SUNROOF 1.2 RTN,2021,Non-Accidental,19605,21-Jan,1st Owner,MANUAL,KA-53,KA,Petrol,17.1,44,5,Bangalore,963899
Hyundai,Elite i20 ASTA 1.2,2015,Non-Accidental,29905,15-Aug,1st Owner,MANUAL,KA-04,KA,Petrol,18.6,45,5,Bangalore,null
Maruti,Vitara Brezza VDI OPT,2016,Non-Accidental,n,null,1st Owner,MANUAL,KA-05,KA,Diesel,24.3,48,5,Bangalore,810199
Mahindra,XUV500 W10 AT,2018,Non-Accidental,75852,18-Jul,2nd Owner,AUTOMATIC,KA-04,KA,Diesel,null,70,4585,Bangalore,1424999
Maruti,Swift VDI,2013,Non-Accidental,54674,13-Feb,1st Owner,MANUAL,KA-41,KA,Diesel,22.9,42,5,Bangalore,521699
Maruti,Swift VXI OPT,2017,Non-Accidental,29025,17-Dec,1st Owner,MANUAL,KA-03,KA,Petrol,20.4,42,5,Bangalore,642199
